	feature	weight	abs
7282	TDRD7	0.0	0.0
7281	UBE2F	0.0	0.0
7280	JMJD4	0.0	0.0
7279	DUOX2	0.0	0.0
7278	ORMDL1	0.0	0.0
7277	LHFP	0.0	0.0
7276	DDX19B	0.0	0.0
7275	C12orf62	0.0	0.0
7274	CCDC8	0.0	0.0
7273	PRR14	0.0	0.0
7272	METTL5	0.0	0.0
7271	ZZZ3	0.0	0.0
7270	PLA2G6	0.0	0.0
7269	SMAD7	0.0	0.0
7268	PLCG2	0.0	0.0
7267	BPNT1	0.0	0.0
7266	ODF2L	0.0	0.0
7265	IKBIP	0.0	0.0
7264	CCDC59	0.0	0.0
7292	TECPR2	0.0	0.0
7293	LOC100288778	0.0	0.0
7294	BMP2	0.0	0.0
7309	AVPI1	0.0	0.0
7322	KTELC1	0.0	0.0
7321	ZNRF2	0.0	0.0
7320	UTP11L	0.0	0.0
7319	MMP19	0.0	0.0
7318	MSI2	0.0	0.0
7316	TSFM	0.0	0.0
7315	UNKL	0.0	0.0
7314	ANKRD28	0.0	0.0
7313	PLCB1	0.0	0.0
7312	UBA3	0.0	0.0
7311	LONRF1	0.0	0.0
7310	CYTH4	0.0	0.0
7308	ADK	0.0	0.0
7295	SLC37A4	0.0	0.0
7307	THADA	0.0	0.0
7306	SDR39U1	0.0	0.0
7305	MUDENG	0.0	0.0
7304	METTL3	0.0	0.0
7303	POT1	0.0	0.0
7302	CRY2	0.0	0.0
7301	NIF3L1	0.0	0.0
7300	PLEKHA7	0.0	0.0
7299	GCFC1	0.0	0.0
7298	C20orf4	0.0	0.0
7297	FBXO30	0.0	0.0
7296	VPS37C	0.0	0.0
7390	KLHL6	0.0	0.0
7392	OSBPL11	0.0	0.0
7262	PAN3	0.0	0.0
7457	GTSE1	0.0	0.0
7487	DHX35	0.0	0.0
7486	MOBKL1A	0.0	0.0
7485	SIX5	0.0	0.0
7483	UBLCP1	0.0	0.0
7482	B3GNT9	0.0	0.0
7481	RBM7	0.0	0.0
7480	POP4	0.0	0.0
7479	C9orf95	0.0	0.0
7478	IL15RA	0.0	0.0
7477	MTG1	0.0	0.0
7476	LSM3	0.0	0.0
7475	PJA1	0.0	0.0
7474	ARFIP1	0.0	0.0
7473	C17orf81	0.0	0.0
7472	FRMD4A	0.0	0.0
7471	CIITA	0.0	0.0
7470	TARS2	0.0	0.0
7469	HOXB3	0.0	0.0
7468	FHOD1	0.0	0.0
7467	CNKSR3	0.0	0.0
7466	COG2	0.0	0.0
7465	RNF160	0.0	0.0
7464	IL6R	0.0	0.0
7463	HBB	0.0	0.0
7462	SNX8	0.0	0.0
7461	FAHD1	0.0	0.0
7460	FAM109B	0.0	0.0
7488	FANCD2	0.0	0.0
7490	DHX57	0.0	0.0
7491	INPP4A	0.0	0.0
7506	BBS2	0.0	0.0
7518	BRF2	0.0	0.0
7517	VPS45	0.0	0.0
7516	LOC150776	0.0	0.0
7515	ZEB1	0.0	0.0
7514	COL9A2	0.0	0.0
7513	TMEM40	0.0	0.0
7512	SRRM3	0.0	0.0
7511	ANKRD13B	0.0	0.0
7510	ZBTB17	0.0	0.0
7509	ASCC1	0.0	0.0
7508	DNTTIP1	0.0	0.0
7507	KCNJ2	0.0	0.0
7505	B3GNT3	0.0	0.0
7492	SLC11A1	0.0	0.0
7504	RPUSD1	0.0	0.0
7503	TMEM69	0.0	0.0
7502	PTGER4	0.0	0.0
7501	WDHD1	0.0	0.0
7500	ASMTL	0.0	0.0
7499	WDR62	0.0	0.0
7498	BAZ2B	0.0	0.0
7497	CGNL1	0.0	0.0
7496	MIF4GD	0.0	0.0
7495	THOC6	0.0	0.0
7494	FBXO46	0.0	0.0
7493	SECISBP2	0.0	0.0
7459	TMCC3	0.0	0.0
7456	TOR1B	0.0	0.0
7393	MARCO	0.0	0.0
7455	ZNF84	0.0	0.0
7423	ZNF787	0.0	0.0
7422	C17orf56	0.0	0.0
7421	ABCA5	0.0	0.0
7419	ESAM	0.0	0.0
7418	MRPL2	0.0	0.0
7417	KDR	0.0	0.0
7416	CARD6	0.0	0.0
7415	GCC1	0.0	0.0
7414	BOLA3	0.0	0.0
7413	TRUB1	0.0	0.0
7412	MGC2752	0.0	0.0
7411	TRAPPC5	0.0	0.0
7410	SNAP47	0.0	0.0
7409	AARS2	0.0	0.0
7407	SLC9A8	0.0	0.0
7406	MDGA1	0.0	0.0
7404	GDAP1	0.0	0.0
7403	C3AR1	0.0	0.0
7402	BCL10	0.0	0.0
7401	ASPSCR1	0.0	0.0
7400	ESF1	0.0	0.0
7399	FAM102B	0.0	0.0
7398	VPS37A	0.0	0.0
7397	MTMR10	0.0	0.0
7396	YIPF1	0.0	0.0
7395	RASA3	0.0	0.0
7394	G2E3	0.0	0.0
7424	CYTSB	0.0	0.0
7425	UBASH3B	0.0	0.0
7426	KIAA0513	0.0	0.0
7442	REEP3	0.0	0.0
7454	VASN	0.0	0.0
7453	TMEM138	0.0	0.0
7452	SLC4A1AP	0.0	0.0
7451	GGT6	0.0	0.0
7450	DMRT2	0.0	0.0
7449	RARB	0.0	0.0
7448	CAMK2N1	0.0	0.0
7447	KIAA0141	0.0	0.0
7446	TFCP2	0.0	0.0
7445	KIAA2026	0.0	0.0
7444	RHPN2	0.0	0.0
7443	C11orf51	0.0	0.0
7441	C9orf30	0.0	0.0
7427	KIAA0495	0.0	0.0
7440	RYBP	0.0	0.0
7439	NRM	0.0	0.0
7438	ZHX3	0.0	0.0
7437	AMBRA1	0.0	0.0
7436	TTC39C	0.0	0.0
7435	BNIPL	0.0	0.0
7434	KIAA1539	0.0	0.0
7433	SLC25A32	0.0	0.0
7431	ROS1	0.0	0.0
7430	SCNM1	0.0	0.0
7429	HEPH	0.0	0.0
7428	PTPRG	0.0	0.0
7263	POLR3E	0.0	0.0
7261	SMNDC1	0.0	0.0
6997	PTCD1	0.0	0.0
7064	C1orf115	0.0	0.0
7094	RBM28	0.0	0.0
7093	CNNM3	0.0	0.0
7092	LTV1	0.0	0.0
7091	GLRX	0.0	0.0
7090	FNTB	0.0	0.0
7089	C21orf63	0.0	0.0
7088	SLC37A3	0.0	0.0
7087	ANKS6	0.0	0.0
7086	GPR89A	0.0	0.0
7084	TMUB2	0.0	0.0
7083	RPS6KB1	0.0	0.0
7082	GFPT2	0.0	0.0
7081	KIAA1432	0.0	0.0
7080	FLRT2	0.0	0.0
7078	TMEM209	0.0	0.0
7077	SIX4	0.0	0.0
7076	PRKCA	0.0	0.0
7075	TRIM38	0.0	0.0
7074	ZBTB1	0.0	0.0
7073	IQCE	0.0	0.0
7072	FADD	0.0	0.0
7071	D2HGDH	0.0	0.0
7070	C14orf129	0.0	0.0
7069	HPS5	0.0	0.0
7068	MRPS25	0.0	0.0
7067	FAM160A2	0.0	0.0
7066	NECAP1	0.0	0.0
7096	MOBKL2C	0.0	0.0
7097	PHF13	0.0	0.0
7099	ZNF317	0.0	0.0
7115	TM2D3	0.0	0.0
7130	ZMYND19	0.0	0.0
7128	SLIT3	0.0	0.0
7126	PDE4A	0.0	0.0
7125	MON1B	0.0	0.0
7124	HERC4	0.0	0.0
7123	FAM127C	0.0	0.0
7122	TSHZ1	0.0	0.0
7121	ASNSD1	0.0	0.0
7120	DUSP11	0.0	0.0
7119	KLF11	0.0	0.0
7118	TXNDC9	0.0	0.0
7117	ZADH2	0.0	0.0
7114	ZRANB1	0.0	0.0
7100	AAAS	0.0	0.0
7113	RGS10	0.0	0.0
7112	EIF2B2	0.0	0.0
7111	SBK1	0.0	0.0
7110	KIAA0391	0.0	0.0
7108	RCOR3	0.0	0.0
7107	FXR2	0.0	0.0
7106	POLR2J2	0.0	0.0
7105	SYNJ2BP	0.0	0.0
7104	THOC7	0.0	0.0
7103	DYRK1B	0.0	0.0
7102	WNT5B	0.0	0.0
7101	DMXL2	0.0	0.0
7065	SIGLEC1	0.0	0.0
7063	PSMG1	0.0	0.0
7132	IKZF1	0.0	0.0
7062	RAD51AP1	0.0	0.0
7027	EXOC2	0.0	0.0
7026	USP19	0.0	0.0
7025	STX17	0.0	0.0
7024	TAB1	0.0	0.0
7023	CCDC88B	0.0	0.0
7022	GPR98	0.0	0.0
7020	ITPR1	0.0	0.0
7019	ANKHD1-EIF4EBP3	0.0	0.0
7018	SMUG1	0.0	0.0
7017	UVRAG	0.0	0.0
7016	NUP37	0.0	0.0
7015	COPS4	0.0	0.0
7014	HSD3B7	0.0	0.0
7013	C14orf132	0.0	0.0
7011	HSPA6	0.0	0.0
7010	ITGAM	0.0	0.0
7009	MRPL23	0.0	0.0
7008	SEMA4F	0.0	0.0
7007	LRRC8E	0.0	0.0
7006	GLI2	0.0	0.0
7005	NUDT19	0.0	0.0
7004	RAB11FIP4	0.0	0.0
7003	MCTS1	0.0	0.0
7002	MFSD5	0.0	0.0
7001	CA2	0.0	0.0
7000	IAH1	0.0	0.0
6999	MED28	0.0	0.0
7028	NCAPG	0.0	0.0
7029	KLF8	0.0	0.0
7030	TRIM4	0.0	0.0
7048	KDM6A	0.0	0.0
7061	TSPYL2	0.0	0.0
7060	IRF2BP1	0.0	0.0
7059	TSPYL4	0.0	0.0
7058	RECQL5	0.0	0.0
7057	CLN5	0.0	0.0
7056	TMEM201	0.0	0.0
7055	C6orf168	0.0	0.0
7054	SHANK3	0.0	0.0
7053	MRPS6	0.0	0.0
7052	CLEC2B	0.0	0.0
7051	IRAK3	0.0	0.0
7050	CENPE	0.0	0.0
7046	CDHR1	0.0	0.0
7031	APPL1	0.0	0.0
7045	MAGOH	0.0	0.0
7044	TEX264	0.0	0.0
7043	RLF	0.0	0.0
7042	DUS3L	0.0	0.0
7041	ZCCHC3	0.0	0.0
7040	MMD	0.0	0.0
7038	HEATR5B	0.0	0.0
7037	ZWILCH	0.0	0.0
7036	ZNHIT3	0.0	0.0
7035	POFUT2	0.0	0.0
7034	C15orf42	0.0	0.0
7033	ARHGAP24	0.0	0.0
7131	VPS13A	0.0	0.0
7133	JAM3	0.0	0.0
7260	TPPP3	0.0	0.0
7194	ST8SIA4	0.0	0.0
7222	OSGIN2	0.0	0.0
7221	ACVRL1	0.0	0.0
7220	ACAA1	0.0	0.0
7219	CD48	0.0	0.0
7218	AFMID	0.0	0.0
7217	INTS5	0.0	0.0
7216	EXOSC7	0.0	0.0
7215	C9orf167	0.0	0.0
7214	CSNK2A2	0.0	0.0
7213	SGPP1	0.0	0.0
7212	MESDC1	0.0	0.0
7211	MON2	0.0	0.0
7210	ACSF2	0.0	0.0
7209	SLC30A5	0.0	0.0
7208	NINL	0.0	0.0
7207	LNX2	0.0	0.0
7206	C19orf70	0.0	0.0
7205	SLC7A2	0.0	0.0
7204	C14orf101	0.0	0.0
7203	TRPM2	0.0	0.0
7202	MRAP2	0.0	0.0
7201	TLE2	0.0	0.0
7200	GTF3C4	0.0	0.0
7199	SSPN	0.0	0.0
7198	SLC6A9	0.0	0.0
7197	SPCS2	0.0	0.0
7196	PION	0.0	0.0
7223	C9orf150	0.0	0.0
7224	CENPW	0.0	0.0
7225	C11orf41	0.0	0.0
7242	NUDT15	0.0	0.0
7259	B3GALT6	0.0	0.0
7258	CHMP4C	0.0	0.0
7257	KIAA0776	0.0	0.0
7256	SDCCAG1	0.0	0.0
7255	TMEM37	0.0	0.0
7253	LEMD3	0.0	0.0
7250	GDA	0.0	0.0
7249	TRERF1	0.0	0.0
7247	ALKBH7	0.0	0.0
7246	SIL1	0.0	0.0
7245	NMI	0.0	0.0
7244	CRNKL1	0.0	0.0
7241	ORC3L	0.0	0.0
7226	MED22	0.0	0.0
7240	CCHCR1	0.0	0.0
7239	MRPL41	0.0	0.0
7238	C11orf82	0.0	0.0
7237	TSC1	0.0	0.0
7235	PHACTR2	0.0	0.0
7234	SSBP4	0.0	0.0
7233	ULK2	0.0	0.0
7232	DDX51	0.0	0.0
7231	MACC1	0.0	0.0
7230	DYM	0.0	0.0
7229	SCEL	0.0	0.0
7227	ZNF518B	0.0	0.0
7195	HOXB7	0.0	0.0
7193	IP6K1	0.0	0.0
7134	CD3E	0.0	0.0
7192	C11orf92	0.0	0.0
7161	CCDC104	0.0	0.0
7160	RBBP9	0.0	0.0
7159	C1orf212	0.0	0.0
7158	RBM26	0.0	0.0
7157	TMEM101	0.0	0.0
7156	RNF128	0.0	0.0
7155	FBXW11	0.0	0.0
7154	C21orf59	0.0	0.0
7153	NOM1	0.0	0.0
7152	FIGNL1	0.0	0.0
7151	C7orf11	0.0	0.0
7150	THBS3	0.0	0.0
7149	TMTC4	0.0	0.0
7148	PPIP5K1	0.0	0.0
7147	SARS2	0.0	0.0
7146	RNF169	0.0	0.0
7145	MTP18	0.0	0.0
7144	STX5	0.0	0.0
7143	DBNDD1	0.0	0.0
7142	HINT3	0.0	0.0
7141	MAGEA9B	0.0	0.0
7140	DHX37	0.0	0.0
7139	SH2D3A	0.0	0.0
7138	EZH1	0.0	0.0
7137	DFFA	0.0	0.0
7136	GAB2	0.0	0.0
7135	ARHGAP26	0.0	0.0
7162	DNAL4	0.0	0.0
7163	CUEDC2	0.0	0.0
7164	S1PR3	0.0	0.0
7179	PBK	0.0	0.0
7191	B4GALNT1	0.0	0.0
7190	ZNF238	0.0	0.0
7189	SLC36A1	0.0	0.0
7188	HSPA14	0.0	0.0
7187	AK1	0.0	0.0
7186	TRIM41	0.0	0.0
7185	UGT8	0.0	0.0
7184	C5AR1	0.0	0.0
7183	GPS2	0.0	0.0
7182	DCUN1D4	0.0	0.0
7181	CD302	0.0	0.0
7180	MRP63	0.0	0.0
7178	TAF11	0.0	0.0
7165	DSN1	0.0	0.0
7177	UTP14C	0.0	0.0
7176	DNASE1L1	0.0	0.0
7175	TLR4	0.0	0.0
7174	KAT5	0.0	0.0
7173	CNST	0.0	0.0
7172	C22orf32	0.0	0.0
7171	NDUFAF3	0.0	0.0
7170	COQ10B	0.0	0.0
7169	GTPBP3	0.0	0.0
7168	ARSJ	0.0	0.0
7167	ZNF561	0.0	0.0
7166	TTLL3	0.0	0.0
7519	KIAA0562	0.0	0.0
7520	ACOT9	0.0	0.0
7521	CDCA3	0.0	0.0
7841	SAP30L	0.0	0.0
7869	SLC4A7	0.0	0.0
7868	PFDN4	0.0	0.0
7867	KLHDC10	0.0	0.0
7866	AZI2	0.0	0.0
7865	ATG16L1	0.0	0.0
7864	TACO1	0.0	0.0
7863	RHBDD3	0.0	0.0
7862	PRAF2	0.0	0.0
7861	ABHD5	0.0	0.0
7860	UBXN2B	0.0	0.0
7859	C4orf14	0.0	0.0
7858	DOCK10	0.0	0.0
7857	FAM40A	0.0	0.0
7856	GIYD2	0.0	0.0
7855	GEFT	0.0	0.0
7854	THYN1	0.0	0.0
7853	CILP	0.0	0.0
7852	AIFM2	0.0	0.0
7851	STAM	0.0	0.0
7850	IFIT5	0.0	0.0
7849	AIG1	0.0	0.0
7848	WDR47	0.0	0.0
7847	FHL3	0.0	0.0
7846	HPGD	0.0	0.0
7845	KIAA0922	0.0	0.0
7844	MTF1	0.0	0.0
7843	MAD1L1	0.0	0.0
7870	EXOSC3	0.0	0.0
7871	PTCH1	0.0	0.0
7872	IQGAP2	0.0	0.0
7891	HTRA2	0.0	0.0
7904	IKZF2	0.0	0.0
7903	CDC40	0.0	0.0
7902	SRGAP1	0.0	0.0
7901	RNF135	0.0	0.0
7900	ARL3	0.0	0.0
7899	IFT172	0.0	0.0
7898	B3GNT7	0.0	0.0
7896	TMEM116	0.0	0.0
7895	C9orf7	0.0	0.0
7894	COL4A3BP	0.0	0.0
7893	INPP5K	0.0	0.0
7892	PGPEP1	0.0	0.0
7889	C11orf68	0.0	0.0
7874	SMARCD3	0.0	0.0
7888	UGCG	0.0	0.0
7887	MLLT10	0.0	0.0
7885	GTF2H5	0.0	0.0
7884	ZNF428	0.0	0.0
7883	CNKSR1	0.0	0.0
7882	GGPS1	0.0	0.0
7881	DRG2	0.0	0.0
7880	CACNA1B	0.0	0.0
7879	HMG20A	0.0	0.0
7878	GAS1	0.0	0.0
7877	GUCY1B3	0.0	0.0
7875	ORAI1	0.0	0.0
7842	UCHL3	0.0	0.0
7840	STYX	0.0	0.0
7906	LYRM4	0.0	0.0
7839	TBC1D22A	0.0	0.0
7805	ZNF331	0.0	0.0
7804	FAM120B	0.0	0.0
7803	FLJ36031	0.0	0.0
7802	BTN2A1	0.0	0.0
7801	KIT	0.0	0.0
7800	HIST1H2BD	0.0	0.0
7799	PPFIA3	0.0	0.0
7798	MRAS	0.0	0.0
7797	EARS2	0.0	0.0
7796	C1orf226	0.0	0.0
7795	SELL	0.0	0.0
7794	FOXRED1	0.0	0.0
7793	NFKBIE	0.0	0.0
7792	SSC5D	0.0	0.0
7790	MGC70857	0.0	0.0
7789	RMI1	0.0	0.0
7788	PQLC3	0.0	0.0
7787	ARHGEF6	0.0	0.0
7786	CEP164	0.0	0.0
7785	ABTB1	0.0	0.0
7784	TBC1D7	0.0	0.0
7783	ST3GAL2	0.0	0.0
7782	PRR5	0.0	0.0
7781	RBM27	0.0	0.0
7780	TMF1	0.0	0.0
7779	CRYBG3	0.0	0.0
7778	FRRS1	0.0	0.0
7806	MAP3K14	0.0	0.0
7807	CISD2	0.0	0.0
7808	MAPK11	0.0	0.0
7824	LMLN	0.0	0.0
7838	PIGK	0.0	0.0
7836	TAF4	0.0	0.0
7835	SAT2	0.0	0.0
7834	DBF4	0.0	0.0
7833	NMB	0.0	0.0
7832	SUFU	0.0	0.0
7831	YEATS4	0.0	0.0
7830	NLN	0.0	0.0
7829	PFKFB4	0.0	0.0
7828	HLF	0.0	0.0
7827	SHANK2	0.0	0.0
7826	PCLO	0.0	0.0
7823	SVEP1	0.0	0.0
7809	EEFSEC	0.0	0.0
7822	CSTF1	0.0	0.0
7821	ACTG2	0.0	0.0
7820	FTSJD1	0.0	0.0
7819	ORC2L	0.0	0.0
7818	GLT8D1	0.0	0.0
7817	STXBP3	0.0	0.0
7816	VPRBP	0.0	0.0
7814	LSMD1	0.0	0.0
7813	UPF3B	0.0	0.0
7812	C9orf114	0.0	0.0
7811	DDX60L	0.0	0.0
7810	CTBS	0.0	0.0
7905	MRPL55	0.0	0.0
7907	CDC14B	0.0	0.0
7522	ZDHHC16	0.0	0.0
7970	FLNC	0.0	0.0
8001	BLCA	0.0	0.0
8000	ACC	0.0	0.0
7999	RABEPK	0.0	0.0
7998	FAM193A	0.0	0.0
7997	CBY1	0.0	0.0
7996	SNHG12	0.0	0.0
7995	RAVER2	0.0	0.0
7994	MFRP	0.0	0.0
7993	B4GALT7	0.0	0.0
7992	GYPC	0.0	0.0
7991	CD86	0.0	0.0
7990	FTHL3	0.0	0.0
7989	DOCK11	0.0	0.0
7988	TTC4	0.0	0.0
7987	GLB1L2	0.0	0.0
7986	ZNF74	0.0	0.0
7985	CHST11	0.0	0.0
7983	THUMPD3	0.0	0.0
7982	MBTD1	0.0	0.0
7981	TP53TG1	0.0	0.0
7979	AMMECR1L	0.0	0.0
7978	ZDBF2	0.0	0.0
7977	ANO9	0.0	0.0
7976	C17orf75	0.0	0.0
7974	RSRC1	0.0	0.0
7973	CLPX	0.0	0.0
7972	KCTD2	0.0	0.0
8002	BRCA	0.0	0.0
8003	CESC	0.0	0.0
8004	CHOL	0.0	0.0
8020	PAAD	0.0	0.0
8032	UVM	0.0	0.0
8031	UCS	0.0	0.0
8030	UCEC	0.0	0.0
8029	THYM	0.0	0.0
8028	THCA	0.0	0.0
8027	TGCT	0.0	0.0
8026	STAD	0.0	0.0
8025	SKCM	0.0	0.0
8024	SARC	0.0	0.0
8023	READ	0.0	0.0
8022	PRAD	0.0	0.0
8021	PCPG	0.0	0.0
8019	OV	0.0	0.0
8005	COAD	0.0	0.0
8018	MESO	0.0	0.0
8016	LUAD	0.0	0.0
8015	LIHC	0.0	0.0
8014	LGG	0.0	0.0
8013	LAML	0.0	0.0
8012	KIRP	0.0	0.0
8011	KIRC	0.0	0.0
8010	KICH	0.0	0.0
8009	HNSC	0.0	0.0
8008	GBM	0.0	0.0
8007	ESCA	0.0	0.0
8006	DLBC	0.0	0.0
7971	FBXO22	0.0	0.0
7969	RUSC2	0.0	0.0
7909	RASSF8	0.0	0.0
7968	KIAA1161	0.0	0.0
7936	TTLL5	0.0	0.0
7935	RAB23	0.0	0.0
7934	CLMN	0.0	0.0
7933	DOCK4	0.0	0.0
7932	SLIT2	0.0	0.0
7931	PRKRIP1	0.0	0.0
7930	EXD2	0.0	0.0
7929	RTCD1	0.0	0.0
7928	ZNF263	0.0	0.0
7927	MASTL	0.0	0.0
7926	NDC80	0.0	0.0
7925	MRPS11	0.0	0.0
7924	HEYL	0.0	0.0
7923	PI4KAP1	0.0	0.0
7922	MED23	0.0	0.0
7921	TSSC4	0.0	0.0
7920	SNTA1	0.0	0.0
7919	PDS5B	0.0	0.0
7918	CHD1	0.0	0.0
7917	PIK3C3	0.0	0.0
7916	EDIL3	0.0	0.0
7915	HMMR	0.0	0.0
7914	RFK	0.0	0.0
7913	SENP1	0.0	0.0
7912	CSTF3	0.0	0.0
7911	CYP4B1	0.0	0.0
7910	QRICH1	0.0	0.0
7937	LNX1	0.0	0.0
7938	NUDT3	0.0	0.0
7939	TMEM68	0.0	0.0
7955	CCDC45	0.0	0.0
7967	ZNF440	0.0	0.0
7966	EIF4E	0.0	0.0
7965	NPHP3	0.0	0.0
7964	RPS27L	0.0	0.0
7963	SOCS6	0.0	0.0
7962	TMEM99	0.0	0.0
7961	MAGEH1	0.0	0.0
7960	SDHAF2	0.0	0.0
7959	IER5L	0.0	0.0
7958	VAV1	0.0	0.0
7957	SYTL2	0.0	0.0
7956	SS18L1	0.0	0.0
7954	PTS	0.0	0.0
7940	POLA1	0.0	0.0
7953	CSRP2BP	0.0	0.0
7952	ZNF518A	0.0	0.0
7951	DENND2D	0.0	0.0
7950	STRADA	0.0	0.0
7949	H3F3C	0.0	0.0
7948	NUPL2	0.0	0.0
7947	TMEM140	0.0	0.0
7946	UBXN2A	0.0	0.0
7945	TCTA	0.0	0.0
7944	USP20	0.0	0.0
7943	OBFC1	0.0	0.0
7942	GSTO2	0.0	0.0
7777	DGKQ	0.0	0.0
7775	SCMH1	0.0	0.0
7774	OPA3	0.0	0.0
7584	RSAD2	0.0	0.0
7613	VRK1	0.0	0.0
7612	SP110	0.0	0.0
7611	TMEM55B	0.0	0.0
7610	ZC3H7A	0.0	0.0
7609	MARCH2	0.0	0.0
7608	RPAIN	0.0	0.0
7607	CYTIP	0.0	0.0
7606	MYEF2	0.0	0.0
7604	MYO1G	0.0	0.0
7603	CPT1B	0.0	0.0
7602	GCC2	0.0	0.0
7601	NQO2	0.0	0.0
7600	PEX11B	0.0	0.0
7599	KIAA1467	0.0	0.0
7598	TAF5L	0.0	0.0
7597	MS4A4A	0.0	0.0
7596	JPH1	0.0	0.0
7595	PRMT3	0.0	0.0
7594	CROCCL1	0.0	0.0
7593	AZI1	0.0	0.0
7592	TMEM120A	0.0	0.0
7591	DEPDC1	0.0	0.0
7590	CD3EAP	0.0	0.0
7589	DOK4	0.0	0.0
7588	SNX29	0.0	0.0
7587	LAGE3	0.0	0.0
7586	MED8	0.0	0.0
7614	ENPP4	0.0	0.0
7615	C9orf72	0.0	0.0
7616	C7orf41	0.0	0.0
7633	COMMD5	0.0	0.0
7645	MNT	0.0	0.0
7644	C6orf47	0.0	0.0
7643	IFNAR2	0.0	0.0
7642	FBXO3	0.0	0.0
7641	CSRNP2	0.0	0.0
7640	SLC46A1	0.0	0.0
7639	SLC35D1	0.0	0.0
7638	HDAC4	0.0	0.0
7637	AMACR	0.0	0.0
7636	RANBP10	0.0	0.0
7635	SLU7	0.0	0.0
7634	RPAP3	0.0	0.0
7631	TRMT61A	0.0	0.0
7617	SLMAP	0.0	0.0
7630	C17orf90	0.0	0.0
7629	IFT52	0.0	0.0
7628	COMMD9	0.0	0.0
7627	FAM54B	0.0	0.0
7626	GIMAP5	0.0	0.0
7625	PDRG1	0.0	0.0
7624	CYP24A1	0.0	0.0
7623	TFB2M	0.0	0.0
7622	FCRL5	0.0	0.0
7621	AGK	0.0	0.0
7620	SGPP2	0.0	0.0
7619	MPP1	0.0	0.0
7585	ARIH2	0.0	0.0
7583	IKBKG	0.0	0.0
7773	TMEM115	0.0	0.0
7582	EHD3	0.0	0.0
7550	SPAG7	0.0	0.0
7549	MVK	0.0	0.0
7548	UCHL5	0.0	0.0
7547	MRPL16	0.0	0.0
7546	CARS2	0.0	0.0
7545	NFS1	0.0	0.0
7544	ATP11C	0.0	0.0
7543	MPHOSPH6	0.0	0.0
7542	ARAP3	0.0	0.0
7541	PCTP	0.0	0.0
7540	ADAMDEC1	0.0	0.0
7539	IRX2	0.0	0.0
7537	CDK19	0.0	0.0
7536	RBM18	0.0	0.0
7535	MUM1	0.0	0.0
7534	MTMR15	0.0	0.0
7533	TNFAIP8	0.0	0.0
7532	TTC15	0.0	0.0
7531	TRPV2	0.0	0.0
7530	USP38	0.0	0.0
7529	KIAA1737	0.0	0.0
7528	UBR2	0.0	0.0
7527	PLSCR4	0.0	0.0
7526	FBXL14	0.0	0.0
7525	MPPE1	0.0	0.0
7524	PLA2G15	0.0	0.0
7523	SAMD4A	0.0	0.0
7551	KCNMA1	0.0	0.0
7552	FAM104A	0.0	0.0
7553	C16orf61	0.0	0.0
7568	SMAGP	0.0	0.0
7581	C20orf114	0.0	0.0
7580	CBWD3	0.0	0.0
7579	ZNF12	0.0	0.0
7578	PPPDE2	0.0	0.0
7577	RBAK	0.0	0.0
7576	TMEM62	0.0	0.0
7575	SYNJ2	0.0	0.0
7574	CRLF3	0.0	0.0
7573	BCAR3	0.0	0.0
7572	NFYB	0.0	0.0
7571	CEL	0.0	0.0
7570	NME3	0.0	0.0
7567	ZNF574	0.0	0.0
7554	RPF1	0.0	0.0
7566	DUSP10	0.0	0.0
7565	CCDC57	0.0	0.0
7564	C16orf13	0.0	0.0
7563	C4orf41	0.0	0.0
7562	FXC1	0.0	0.0
7561	PDHB	0.0	0.0
7560	ASB6	0.0	0.0
7559	SP140L	0.0	0.0
7558	INTS6	0.0	0.0
7557	LPP	0.0	0.0
7556	NAT9	0.0	0.0
7555	PMS2	0.0	0.0
7646	TRADD	0.0	0.0
7647	ORC4L	0.0	0.0
7648	SNX11	0.0	0.0
7649	LLPH	0.0	0.0
7741	STAM2	0.0	0.0
7740	RABEP2	0.0	0.0
7739	ORC5L	0.0	0.0
7738	TMEM48	0.0	0.0
7737	URB2	0.0	0.0
7736	PIGG	0.0	0.0
7735	EPM2AIP1	0.0	0.0
7734	SAA1	0.0	0.0
7733	TP73	0.0	0.0
7732	RINT1	0.0	0.0
7731	IL20RA	0.0	0.0
7730	RAB5A	0.0	0.0
7729	ZNF777	0.0	0.0
7728	CPZ	0.0	0.0
7727	PAG1	0.0	0.0
7726	DDX55	0.0	0.0
7725	RCBTB1	0.0	0.0
7724	NEURL4	0.0	0.0
7723	SYNPO2	0.0	0.0
7722	AG2	0.0	0.0
7721	BDKRB2	0.0	0.0
7720	FANCL	0.0	0.0
7719	MANEA	0.0	0.0
7718	CDH24	0.0	0.0
7717	ZNF444	0.0	0.0
7716	CCDC52	0.0	0.0
7715	PI4K2B	0.0	0.0
7742	WDR54	0.0	0.0
7743	WDR41	0.0	0.0
7744	MID2	0.0	0.0
7759	C17orf63	0.0	0.0
7772	TMEM38B	0.0	0.0
7771	DSTYK	0.0	0.0
7770	SIAH1	0.0	0.0
7769	JMY	0.0	0.0
7768	ESCO1	0.0	0.0
7767	ZNF76	0.0	0.0
7766	METT10D	0.0	0.0
7764	CLIP3	0.0	0.0
7763	HAGH	0.0	0.0
7762	KCNAB2	0.0	0.0
7761	NEDD1	0.0	0.0
7760	TIMM10	0.0	0.0
7758	EAF1	0.0	0.0
7745	FCHO2	0.0	0.0
